,Reporting starts,Reporting ends,Campaign name,Delivery,Mobile app installs,Mobile app actions,Cost per mobile app install (GBP),Cost per mobile app action (GBP),Desktop app installs,Desktop app engagement,Cost per desktop app install (GBP),Cost per desktop app engagement (GBP),Post reactions,Post comments,Post shares
585,2015-06-11,2015-06-11,Campaign50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,2015-06-11,2015-06-11,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,2015-06-11,2015-06-11,Campaign47,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,2015-06-11,2015-06-11,Campaign51,inactive,3.0,0.0,1.6166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,2015-06-11,2015-06-11,Campaign44,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,2015-06-10,2015-06-10,Campaign54,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,2015-06-10,2015-06-10,Campaign51,inactive,1.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,2015-06-10,2015-06-10,Campaign50,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,2015-06-10,2015-06-10,Campaign47,inactive,1.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,2015-06-09,2015-06-09,Campaign51,inactive,4.0,0.0,1.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,2015-06-09,2015-06-09,Campaign47,inactive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,2015-07-06,2015-07-06,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,2015-07-05,2015-07-05,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,2015-07-04,2015-07-04,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,2015-07-03,2015-07-03,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,2015-07-02,2015-07-02,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,2015-07-01,2015-07-01,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,2015-06-30,2015-06-30,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,2015-06-29,2015-06-29,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,2015-06-28,2015-06-28,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,2015-06-23,2015-06-23,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,2015-06-22,2015-06-22,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,2015-06-21,2015-06-21,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,2015-06-20,2015-06-20,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,2015-06-19,2015-06-19,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,2015-06-18,2015-06-18,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,2015-06-17,2015-06-17,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,2015-06-14,2015-06-14,Campaign57,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,2016-04-01,2016-04-01,Campaign58,inactive,13.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,2016-03-31,2016-03-31,Campaign58,inactive,20.0,0.0,0.815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
615,2016-03-30,2016-03-30,Campaign58,inactive,20.0,0.0,0.815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
616,2016-03-29,2016-03-29,Campaign58,inactive,32.0,0.0,0.509375,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
617,2016-03-28,2016-03-28,Campaign58,inactive,25.0,0.0,0.652,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
618,2016-03-27,2016-03-27,Campaign58,inactive,24.0,0.0,0.67916666666667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
619,2016-03-26,2016-03-26,Campaign58,inactive,19.0,0.0,0.85789473684211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
620,2016-03-25,2016-03-25,Campaign58,inactive,18.0,0.0,0.90555555555556,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
621,2016-03-24,2016-03-24,Campaign58,inactive,15.0,0.0,1.0866666666667,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
622,2016-03-23,2016-03-23,Campaign58,inactive,16.0,0.0,1.01875,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
623,2016-03-22,2016-03-22,Campaign58,inactive,24.0,0.0,0.67916666666667,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
624,2016-03-21,2016-03-21,Campaign58,inactive,22.0,0.0,0.7409090909090899,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
625,2016-03-20,2016-03-20,Campaign58,inactive,22.0,0.0,0.7409090909090899,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
626,2016-03-19,2016-03-19,Campaign58,inactive,27.0,0.0,0.6037037037037,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
627,2016-03-18,2016-03-18,Campaign58,inactive,18.0,0.0,0.90555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,2016-03-17,2016-03-17,Campaign58,inactive,17.0,0.0,0.95882352941176,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
629,2016-03-16,2016-03-16,Campaign58,inactive,15.0,0.0,1.0866666666667,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
630,2016-03-15,2016-03-15,Campaign58,inactive,25.0,0.0,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,2016-03-14,2016-03-14,Campaign58,inactive,14.0,0.0,1.1642857142857,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
632,2016-03-13,2016-03-13,Campaign58,inactive,27.0,0.0,0.6037037037037,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
633,2016-03-12,2016-03-12,Campaign58,inactive,22.0,0.0,0.7409090909090899,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
634,2016-03-11,2016-03-11,Campaign58,inactive,25.0,0.0,0.652,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
635,2016-03-10,2016-03-10,Campaign58,inactive,21.0,0.0,0.77619047619048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
636,2016-03-09,2016-03-09,Campaign58,inactive,24.0,0.0,0.67916666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
637,2016-03-08,2016-03-08,Campaign58,inactive,14.0,0.0,1.1642857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
638,2016-03-07,2016-03-07,Campaign58,inactive,19.0,0.0,0.85789473684211,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
639,2016-03-06,2016-03-06,Campaign58,inactive,19.0,0.0,0.85789473684211,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
640,2016-03-05,2016-03-05,Campaign58,inactive,21.0,0.0,0.7752380952381,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
641,2016-03-04,2016-03-04,Campaign58,inactive,21.0,0.0,0.77619047619048,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
642,2016-03-03,2016-03-03,Campaign58,inactive,30.0,0.0,0.54333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
643,2016-03-02,2016-03-02,Campaign58,inactive,22.0,0.0,0.7409090909090899,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
644,2016-03-01,2016-03-01,Campaign58,inactive,16.0,0.0,1.01875,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
645,2016-02-29,2016-02-29,Campaign58,inactive,23.0,0.0,0.70869565217391,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
646,2016-02-28,2016-02-28,Campaign58,inactive,24.0,0.0,0.67916666666667,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0
647,2016-02-27,2016-02-27,Campaign58,inactive,15.0,0.0,1.0866666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
648,2016-02-26,2016-02-26,Campaign58,inactive,17.0,0.0,0.95882352941176,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
649,2016-02-25,2016-02-25,Campaign58,inactive,15.0,0.0,1.0866666666667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
650,2016-02-24,2016-02-24,Campaign58,inactive,29.0,0.0,1.0524137931034,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
651,2016-02-23,2016-02-23,Campaign58,inactive,37.0,0.0,0.89189189189189,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0
652,2016-02-22,2016-02-22,Campaign58,inactive,39.0,0.0,0.8461538461538499,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
653,2016-02-21,2016-02-21,Campaign58,inactive,42.0,0.0,0.78571428571429,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
654,2016-02-20,2016-02-20,Campaign58,inactive,40.0,0.0,0.825,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
655,2016-02-19,2016-02-19,Campaign58,inactive,42.0,0.0,0.78571428571429,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
656,2016-02-18,2016-02-18,Campaign58,inactive,42.0,0.0,0.78571428571429,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
657,2016-02-17,2016-02-17,Campaign58,inactive,48.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
658,2016-02-16,2016-02-16,Campaign58,inactive,31.0,0.0,1.0645161290323002,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
659,2016-02-15,2016-02-15,Campaign58,inactive,32.0,0.0,1.03125,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
660,2016-02-14,2016-02-14,Campaign58,inactive,34.0,0.0,0.97058823529412,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
661,2016-02-13,2016-02-13,Campaign58,inactive,47.0,0.0,0.7021276595744699,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0
662,2016-02-12,2016-02-12,Campaign58,inactive,26.0,0.0,1.2692307692308,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
663,2016-02-11,2016-02-11,Campaign58,inactive,34.0,0.0,0.97058823529412,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
664,2016-02-10,2016-02-10,Campaign58,inactive,38.0,0.0,0.86842105263158,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
665,2016-02-09,2016-02-09,Campaign58,inactive,28.0,0.0,1.1785714285714,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
666,2016-02-08,2016-02-08,Campaign58,inactive,36.0,0.0,0.90777777777778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
667,2016-02-07,2016-02-07,Campaign58,inactive,54.0,0.0,0.60833333333333,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
668,2016-02-06,2016-02-06,Campaign58,inactive,41.0,0.0,0.8034146341463398,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
669,2016-02-05,2016-02-05,Campaign58,inactive,42.0,0.0,0.78571428571429,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
670,2016-02-04,2016-02-04,Campaign58,inactive,33.0,0.0,0.99060606060606,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
671,2016-02-03,2016-02-03,Campaign58,inactive,48.0,0.0,0.68583333333333,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0
672,2016-02-02,2016-02-02,Campaign58,inactive,42.0,0.0,0.77857142857143,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
673,2016-02-01,2016-02-01,Campaign58,inactive,42.0,0.0,0.785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
674,2016-01-31,2016-01-31,Campaign58,inactive,50.0,0.0,0.6598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
675,2016-01-30,2016-01-30,Campaign58,inactive,42.0,0.0,0.77857142857143,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
676,2016-01-29,2016-01-29,Campaign58,inactive,20.0,0.0,1.6375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
677,2016-01-28,2016-01-28,Campaign58,inactive,42.0,0.0,0.78571428571429,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
678,2016-01-27,2016-01-27,Campaign58,inactive,35.0,0.0,0.94057142857143,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0
679,2016-01-26,2016-01-26,Campaign58,inactive,37.0,0.0,0.8916216216216201,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
680,2016-01-25,2016-01-25,Campaign58,inactive,31.0,0.0,1.0474193548387,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
681,2016-01-24,2016-01-24,Campaign58,inactive,39.0,0.0,0.84538461538462,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
682,2016-01-23,2016-01-23,Campaign58,inactive,47.0,0.0,0.7021276595744699,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
683,2016-01-22,2016-01-22,Campaign58,inactive,41.0,0.0,0.80487804878049,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
684,2016-01-21,2016-01-21,Campaign58,inactive,45.0,0.0,0.73311111111111,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
685,2016-01-20,2016-01-20,Campaign58,inactive,20.0,0.0,1.6495,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
686,2016-01-19,2016-01-19,Campaign58,inactive,39.0,0.0,0.8461538461538499,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
687,2016-01-18,2016-01-18,Campaign58,inactive,38.0,0.0,0.86842105263158,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
688,2016-01-17,2016-01-17,Campaign58,inactive,41.0,0.0,0.80487804878049,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0
689,2016-01-16,2016-01-16,Campaign58,inactive,46.0,0.0,0.7173913043478299,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0
690,2016-01-15,2016-01-15,Campaign58,inactive,31.0,0.0,1.0645161290323002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
691,2016-01-14,2016-01-14,Campaign58,inactive,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
692,2016-01-13,2016-01-13,Campaign58,inactive,25.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
693,2016-01-12,2016-01-12,Campaign58,inactive,40.0,0.0,0.825,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
694,2016-01-11,2016-01-11,Campaign58,inactive,44.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
695,2016-01-10,2016-01-10,Campaign58,inactive,62.0,0.0,0.53225806451613,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
696,2016-01-09,2016-01-09,Campaign58,inactive,48.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
697,2016-01-08,2016-01-08,Campaign58,inactive,35.0,0.0,0.94285714285714,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
698,2016-01-07,2016-01-07,Campaign58,inactive,32.0,0.0,1.03125,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
699,2016-01-06,2016-01-06,Campaign58,inactive,39.0,0.0,0.84564102564103,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
700,2016-01-05,2016-01-05,Campaign58,inactive,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
701,2016-01-04,2016-01-04,Campaign58,inactive,59.0,0.0,0.55932203389831,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
702,2015-12-24,2015-12-24,Campaign58,inactive,12.0,0.0,1.5733333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,2015-12-23,2015-12-23,Campaign58,inactive,37.0,0.0,0.89189189189189,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
704,2015-12-22,2015-12-22,Campaign58,inactive,25.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
705,2015-12-21,2015-12-21,Campaign58,inactive,28.0,0.0,1.1785714285714,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
706,2015-12-20,2015-12-20,Campaign58,inactive,39.0,0.0,0.8461538461538499,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
707,2015-12-19,2015-12-19,Campaign58,inactive,31.0,0.0,1.0645161290323002,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
708,2015-12-18,2015-12-18,Campaign58,inactive,26.0,0.0,1.2692307692308,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
709,2015-12-17,2015-12-17,Campaign58,inactive,41.0,0.0,0.80487804878049,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
710,2015-12-16,2015-12-16,Campaign58,inactive,40.0,0.0,0.825,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
711,2015-12-15,2015-12-15,Campaign58,inactive,49.0,0.0,0.67265306122449,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
712,2015-12-14,2015-12-14,Campaign58,inactive,40.0,0.0,0.825,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
713,2015-12-13,2015-12-13,Campaign58,inactive,44.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
714,2015-12-12,2015-12-12,Campaign58,inactive,32.0,0.0,1.03125,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
715,2015-12-11,2015-12-11,Campaign58,inactive,31.0,0.0,1.0629032258065,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
716,2015-12-10,2015-12-10,Campaign58,inactive,38.0,0.0,0.86842105263158,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
717,2015-12-09,2015-12-09,Campaign58,inactive,44.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
718,2015-12-08,2015-12-08,Campaign58,inactive,36.0,0.0,0.91666666666667,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
719,2015-12-07,2015-12-07,Campaign58,inactive,42.0,0.0,0.78571428571429,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
720,2015-12-06,2015-12-06,Campaign58,inactive,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
721,2015-12-05,2015-12-05,Campaign58,inactive,38.0,0.0,0.8665789473684201,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
722,2015-12-04,2015-12-04,Campaign58,inactive,30.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
723,2015-12-03,2015-12-03,Campaign58,inactive,40.0,0.0,0.77475,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
724,2015-12-02,2015-12-02,Campaign58,inactive,42.0,0.0,0.78571428571429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
725,2015-12-01,2015-12-01,Campaign58,inactive,42.0,0.0,0.78571428571429,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
726,2015-11-25,2015-11-25,Campaign58,inactive,2.0,0.0,8.085,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
727,2015-11-23,2015-11-23,Campaign58,inactive,45.0,0.0,0.73333333333333,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
728,2015-11-22,2015-11-22,Campaign58,inactive,49.0,0.0,0.6734693877551,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
729,2015-11-21,2015-11-21,Campaign58,inactive,49.0,0.0,0.6734693877551,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
730,2015-11-20,2015-11-20,Campaign58,inactive,46.0,0.0,0.7173913043478299,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
731,2015-11-19,2015-11-19,Campaign58,inactive,40.0,0.0,0.825,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
732,2015-11-18,2015-11-18,Campaign58,inactive,51.0,0.0,0.64705882352941,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
733,2015-11-17,2015-11-17,Campaign58,inactive,37.0,0.0,0.89189189189189,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
734,2015-11-16,2015-11-16,Campaign58,inactive,63.0,0.0,0.5238095238095201,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
735,2015-11-15,2015-11-15,Campaign58,inactive,67.0,0.0,0.49253731343284,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
736,2015-11-14,2015-11-14,Campaign58,inactive,51.0,0.0,0.64705882352941,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
737,2015-11-13,2015-11-13,Campaign58,inactive,52.0,0.0,0.63461538461538,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
738,2015-11-12,2015-11-12,Campaign58,inactive,37.0,0.0,0.89189189189189,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
739,2015-11-11,2015-11-11,Campaign58,inactive,48.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
740,2015-11-10,2015-11-10,Campaign58,inactive,56.0,0.0,0.58928571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
741,2015-11-09,2015-11-09,Campaign58,inactive,62.0,0.0,0.53225806451613,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
742,2015-11-08,2015-11-08,Campaign58,inactive,60.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
743,2015-11-07,2015-11-07,Campaign58,inactive,68.0,0.0,0.48529411764706,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
744,2015-11-06,2015-11-06,Campaign58,inactive,46.0,0.0,0.7173913043478299,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
745,2015-11-05,2015-11-05,Campaign58,inactive,51.0,0.0,0.64705882352941,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
746,2015-09-29,2015-09-29,Campaign58,inactive,14.0,0.0,1.0978571428571,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
747,2015-09-28,2015-09-28,Campaign58,inactive,26.0,0.0,1.2692307692308,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0
748,2015-09-27,2015-09-27,Campaign58,inactive,44.0,0.0,0.74772727272727,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
749,2015-09-26,2015-09-26,Campaign58,inactive,28.0,0.0,1.1785714285714,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0
750,2015-09-25,2015-09-25,Campaign58,inactive,42.0,0.0,0.785,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
751,2015-09-24,2015-09-24,Campaign58,inactive,37.0,0.0,0.8913513513513499,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0
752,2015-09-23,2015-09-23,Campaign58,inactive,35.0,0.0,0.94285714285714,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0
753,2015-09-22,2015-09-22,Campaign58,inactive,27.0,0.0,1.2174074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,2015-09-21,2015-09-21,Campaign58,inactive,48.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
755,2015-09-20,2015-09-20,Campaign58,inactive,56.0,0.0,0.58928571428571,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
756,2015-09-19,2015-09-19,Campaign58,inactive,59.0,0.0,0.55932203389831,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
757,2015-09-18,2015-09-18,Campaign58,inactive,38.0,0.0,0.86421052631579,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
758,2015-09-17,2015-09-17,Campaign58,inactive,43.0,0.0,0.76744186046512,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
759,2015-09-16,2015-09-16,Campaign58,inactive,64.0,0.0,0.51421875,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
760,2015-09-15,2015-09-15,Campaign58,inactive,73.0,0.0,0.45205479452055,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
761,2015-09-14,2015-09-14,Campaign58,inactive,13.0,0.0,2.5330769230769,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0
762,2015-09-13,2015-09-13,Campaign58,inactive,28.0,0.0,1.1785714285714,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
763,2015-09-12,2015-09-12,Campaign58,inactive,18.0,0.0,1.8333333333333,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
764,2015-09-11,2015-09-11,Campaign58,inactive,3.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
765,2015-07-16,2015-07-16,Campaign58,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,2015-07-15,2015-07-15,Campaign58,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,2015-07-14,2015-07-14,Campaign58,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,2015-07-13,2015-07-13,Campaign58,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,2015-07-12,2015-07-12,Campaign58,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,2015-07-10,2015-07-10,Campaign59,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,2015-07-10,2015-07-10,Campaign60,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,2015-07-10,2015-07-10,Campaign61,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,2015-07-10,2015-07-10,Campaign58,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,2015-07-09,2015-07-09,Campaign58,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,2015-07-09,2015-07-09,Campaign59,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
